Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density,Cluster,type
285,285,potato wedges kentucky fried chicken,0.7115664108177338,0.7207536437074974,0.0514240914750691,1.4268492447312493,0.0660982712358522,1.4395494944494296,-0.3636655508082019,-0.6882214197682319,1.4395610590599006,-0.8788792697180416,0.6715377772731543,-0.4801859759519578,-0.4777585908559531,0.2144716880278099,-0.7154246257305288,-1.109207183009801,-0.5920861814927253,-0.1313605012164641,-0.1186413030946671,-0.0196945506280439,-0.4158168809145781,-0.12274430601931,0.4510479639184714,-0.0508534618833019,-0.352367510634523,-0.1889787551540583,-0.0695143164385166,0.1248630406538578,-0.2492761720245518,-0.3194657814307033,0.9275139607641332,-0.2289743075066707,-0.1616532684916896,-0.1822752883409803,0,Breakfast
287,287,egg mcmuffin mcdonalds,0.2493819443991421,0.1143452554125222,0.1441519766029725,-0.1086723747258433,0.0084226321252846,0.5663766166909481,-0.0011958066172542,-0.0643850242978902,0.1400898674670155,2.0877490639271605,0.3568490364135772,-0.399888639216023,0.1196700534978815,-0.7387742594056275,2.55268156542783,-0.0941468684180523,-0.6802461856092238,-0.534601840459877,1.154533351777489,1.6048110475833626,-0.3762832296791799,0.9470680798262182,-0.447064912586931,0.0382788249022124,-0.5565763114555334,5.262221996332165,-0.7603080743623721,-0.6993502413350411,1.7214109461279,-0.9018028702332204,-0.2507520832481751,1.196833235661447,-0.2537665681977351,-0.4610670812395646,0,Breakfast
288,288,nachos taco bell,0.6261627594142983,0.8883138562626877,0.1812431306541338,1.553303966333598,0.1237739103464199,0.9955632854196932,-0.3636655508082019,-0.7040816671106983,1.253922317403774,-0.8218012835007218,-0.1151840748757887,-0.7663159223490214,-0.4777585908559531,-0.2621512856889088,-0.3232518827915257,-1.109207183009801,-0.3411692466996143,-0.4673949505859749,-0.3239920538804987,-0.2227577504044697,-0.4158168809145781,-0.12274430601931,0.3694013387816166,-0.0505713976846136,-0.0395994335149869,-0.1912341133466467,-0.2289282605747909,0.3745576810419155,-0.25722249104936,0.2484875401819138,-0.4398012496394238,-0.2286603682311107,-0.0848921854033183,0.0606642010562505,0,Breakfast
289,289,biscuit large mcdonalds,0.36492806100379,0.2898845257084361,0.848883903575038,-0.1086723747258433,-0.049253006985283,1.163291408830927,-0.0011958066172542,-0.6829346706540765,0.325728609123142,-0.8788792697180416,0.5141934068433658,-0.8375656718471042,0.0897986212801898,1.1677176354612475,0.3739441046555909,0.1195500399170526,0.3369846311196046,0.0030532785313402,-0.2829219037233324,-0.4501885341540666,-0.4158168809145781,-0.12274430601931,0.4510479639184714,-0.0604436446387054,-0.1552003926004439,-0.1914370955839796,0.5150034787278227,-0.54467214551943,-0.2651688100741683,0.7317821177625491,-0.6299036147292308,-0.2289743075066707,-0.1923577017270381,-0.0676442367579962,0,Breakfast
292,292,chicken crispy breast kentucky fried chicken,0.6914714340169255,0.9920416068920914,0.2368798617308758,0.6500559548882494,1.911718722774018,-0.1933331187599341,-0.3636655508082019,0.5964586149715395,-0.5096457283294268,0.6393951636626678,0.3568490364135772,-0.3354245801463288,-0.3403500026545711,-0.4194368670154259,-0.7154246257305288,1.1078982409669131,-0.3411692466996143,1.2967859086039568,0.3331303486341624,0.1833686491483818,-0.4158168809145781,-0.12274430601931,-0.447064912586931,-0.0604436446387054,-0.3347633036671945,-0.1799573223837045,-0.3883422047110653,-0.0209763068294326,-0.2651688100741683,0.3339682137676044,0.036771161458292,-0.2283856713649958,-0.0848921854033183,-0.220653306357653,0,Breakfast
293,293,hotcakes sausage mcdonalds,2.70599285829796,1.925591362556724,0.6634281333192311,0.9029653980929472,1.2484488730024896,4.271194872039082,5.771470489757098,-0.1542597592385327,0.4649576653652368,-0.1625505426906768,0.5141934068433658,0.0649311551286138,-0.4777585908559531,2.1209635828946847,0.3739441046555909,-1.0023587288422484,1.0151385089388236,0.2550791155584733,0.1277795978483308,-0.2227577504044697,-0.4158168809145781,-0.12274430601931,-0.447064912586931,-0.0604436446387054,0.2332657744786045,-0.1889787551540583,0.8869693483791297,0.0541530539952927,-0.2492761720245518,0.952059238156444,0.1144445654769805,-0.2289743075066707,-0.0541877521679699,0.7921582142853576,0,Breakfast
298,298,spaghetti with meatballs,-0.1876838010184389,-0.2048170542164119,-0.1525772558063181,-0.1267373349547503,-0.3087933829828375,0.3493166922764102,0.4149731589353153,-0.5137586990011025,1.99647728402828,-0.6791063179574219,0.0421602955539998,0.6326672543038148,0.7170986978517163,-0.3956057183295901,1.4633128350417106,1.0277619003412488,-0.3988123263142479,-0.6018087303337792,1.1956035019346551,0.5894950487012334,-0.396050055296879,2.5874470714560283,-0.4070580662698722,0.080588454705463,-0.5563650609719255,1.1146182801620512,-0.7603080743623721,-0.7170277379996822,1.7849814983263663,-0.9018028702332204,-0.6141056342508535,2.609559975681233,-0.2450158047256607,-0.5297964821606667,0,Breakfast
301,301,premium crispy chicken ranch blt sandwich mcdonalds,1.7514814602595643,0.9681044336699212,0.1812431306541338,0.921030358321854,1.6233405272211792,2.1696601492983296,1.421833559465726,0.8925165653642438,1.0682835757476474,0.1485244821937165,0.9862265181327317,0.170109356768641,-0.4777585908559531,1.644340609177966,-0.7154246257305288,-1.109207183009801,0.6760615700292143,1.4984065782256633,0.4974109492628276,-0.6288841499573213,1.6201661577084314,-0.12274430601931,-0.447064912586931,-0.0604436446387054,-0.0636585163703358,-0.1934894715392351,0.9932453111366456,-0.7634311667443656,-0.2810614481237849,-0.9030357645637832,-0.9142672633400226,-0.2289743075066707,-0.2537665681977351,0.3983179847779525,0,Breakfast
302,302,steak sandwich,1.1134659468339003,0.265947352486266,0.0143329374239078,0.2345618696233891,0.3256386472334067,1.784872101472558,-0.3636655508082019,0.6281791096564722,-0.5096457283294268,0.1685017773697786,0.3568490364135772,0.0287408061772065,-0.4777585908559531,1.1677176354612475,-0.6718498765150839,-0.0941468684180523,0.6760615700292143,0.6079152873964596,-0.0775711529375007,0.1833686491483818,0.6713585280588735,-0.12274430601931,-0.447064912586931,-0.0604436446387054,-0.0178875782552817,-0.1889787551540583,1.949728975954292,0.3193155039649116,-0.2492761720245518,0.3208173409082674,0.4662129307955154,-0.2289219842940774,0.4370831795976059,0.2902259652664092,0,Breakfast
303,303,cheeseburger burger king,0.7165901550179358,0.7127745859667739,0.9972485197796832,0.6500559548882494,-0.049253006985283,0.773570180904825,0.4418227696161263,0.0519234562135293,1.207512631989743,-0.0241364261136761,0.3568490364135772,-0.4790550275472263,-0.4777585908559531,1.1677176354612475,-0.7154246257305288,-1.109207183009801,0.3369846311196046,0.1374670582791445,-0.3239920538804987,-0.4258209501808955,-0.3565164040614808,-0.12274430601931,-0.3654182874500762,-0.0473276593996977,0.1693038224973111,-0.1912341133466467,0.9401073297578876,-0.0585409872417953,-0.2492761720245518,-0.1213807589869396,-0.2910369334680374,-0.2287911762625941,0.2375043635678407,0.3046739084684471,0,Breakfast
